file	sites	sites_coding	sites_noncoding	pi	pi_coding	pi_noncoding	N_sites	S_sites	piN	piS	mean_dN_vs_ref	mean_dS_vs_ref	mean_gdiv_polymorphic	mean_N_gdiv	mean_S_gdiv	mean_gdiv	sites_polymorphic	mean_gdiv_coding_poly	sites_coding_poly	mean_gdiv_noncoding_poly	sites_noncoding_poly
temp_vcf4_18VR004248.vcf	1540	1497	43	0.000149177915214062	0.000153462918790685	0	1148.20387316147	345.796126838528	0.000151897895081324	0.000159990912790181	7.87956712956041e-05	8.23173398501508e-05	0.0574098166624095	0.0581099154949403	0.0553095201648172	0.000149116406915349	4	0.0574098166624095	4	*	0
temp_vcf4_18VR004313.vcf	1540	1497	43	8.36085341822543e-05	8.60101153244299e-05	0	1148.17380633646	345.826193663542	0.000112140811722142	0	5.89608408090112e-05	0	0.0643349915070064	0.0643349915070064	*	8.35519370220862e-05	2	0.0643349915070064	2	*	0
temp_vcf4_18VR004375.vcf	1540	1497	43	0.000162320079770678	0.000166982580392013	0	1148.16529903761	345.834700962391	0.000124221620120735	0.000310396755835261	6.33471723539763e-05	0.000158279002356999	0.0356714198685552	0.0356185842224976	0.0357418673966321	0.000162142817584342	7	0.0356714198685552	7	*	0
temp_vcf4_18VR004380.vcf	1540	1497	43	0.000167984308641853	0.000172809509224084	0	1148.13830583298	345.861694167015	0.000146726733227581	0.000260894033429897	7.66151418308257e-05	0.000136773546393964	0.0645872294094906	0.0560716439140411	0.0901339858958392	0.000167759037427248	4	0.0645872294094906	4	*	0
temp_vcf4_18VR004487.vcf	1540	1497	43	0.000496044932333372	0.000510293383963523	0	1148.92590125002	345.074098749974	0.000483580445338264	0.000603670624833459	0.000303878313011429	0.0177105612548275	0.0636282001046823	0.138828615886427	0.104111968855239	0.000495804156659862	12	0.0636282001046823	12	*	0
temp_vcf4_18VR004556.vcf	1540	1497	43	0.000180214201244267	0.000185390694666781	0	1148.13218381252	345.821358197361	0.000154039904067592	0.000291108967327928	6.473534783148e-05	0.000147413214474184	0.0277429361863182	0.02946530369187	0.0251593849279904	0.000180148936274793	10	0.0277429361863182	10	*	0
temp_vcf4_18VR004638.vcf	1540	1497	43	0.000126462640907522	0.000130095168335059	0	1148.14845528455	345.851544715447	0	0.000563110010561955	0	0.00031593987175286	0.19465746579417	*	0.19465746579417	0.000126400951814396	1	0.19465746579417	1	*	0
temp_vcf4_18VR004659.vcf	1540	1497	43	0	0	0	1148.16666666667	345.833333333333	0	0	0	0	*	*	*	0	0	*	0	*	0
temp_vcf4_18VR004845.vcf	1540	1497	43	1.3278722755032e-05	1.36601423131258e-05	0	1148.15978157645	345.840218423551	1.78104418660894e-05	0	8.99494608098471e-06	0	0.0204419505523494	0.0204419505523494	*	1.3273993865162e-05	1	0.0204419505523495	1	*	0
temp_vcf4_18VR004864.vcf	1540	1497	43	0	0	0	1148.16666666667	345.833333333333	0	0	0	0	*	*	*	0	0	*	0	*	0
