file	sites	sites_coding	sites_noncoding	pi	pi_coding	pi_noncoding	N_sites	S_sites	piN	piS	mean_dN_vs_ref	mean_dS_vs_ref	mean_gdiv_polymorphic	mean_N_gdiv	mean_S_gdiv	mean_gdiv	sites_polymorphic	mean_gdiv_coding_poly	sites_coding_poly	mean_gdiv_noncoding_poly	sites_noncoding_poly
temp_vcf4_18VR004174.vcf	1433	1410	23	0.000213490747812891	0.000216973221004166	0	1096.04694835681	310.953051643192	0.000221252755555396	0.000203982027957807	0.000128502771376436	0.00332111318707633	0.101765369661269	0.242015473120413	0.0632806358633942	0.000213046831112217	3	0.101765369661269	3	*	0
temp_vcf4_18VR004175.vcf	1433	1410	23	5.10678582594893e-05	5.19008800608852e-05	0	1096	311	0	0.000235306240790509	0	0.00333566877027984	0.0243771077342175	*	0.0365656616013262	5.10337217045726e-05	3	0.0243771077342175	3	*	0
temp_vcf4_18VR004235.vcf	1433	1410	23	8.71049651403323e-05	8.85258262738271e-05	0	1096.01806992729	310.981930072706	8.81673251081918e-05	9.06433166189865e-05	4.46217666025492e-05	0.00326155836144106	0.0207909657255078	0.0241456322617312	0.0281632653061223	8.70521942449734e-05	6	0.0207909657255078	6	*	0
temp_vcf4_18VR004245.vcf	1433	1410	23	0.000123148157961931	0.000125156957701736	0	1095.97632685783	310.973040230772	0.000161017447215663	0	6.85434377850266e-05	0.00321571284526113	0.044049196340278	0.0587322617870373	*	0.00012295658434132	4	0.044049196340278	4	*	0
temp_vcf4_18VR004246.vcf	1433	1410	23	0	0	0	1096	311	0	0	0	0.00321543408360129	0	*	*	0	1	0	1	*	0
temp_vcf4_18VR004248.vcf	1433	1410	23	0	0	0	1096	311	0	0	0	0.00643086816720257	0	*	*	0	2	0	2	*	0
temp_vcf4_18VR004313.vcf	1433	1410	23	0	0	0	1096	311	0	0	0	0.00321543408360129	0	*	*	0	1	0	1	*	0
temp_vcf4_18VR004375.vcf	1433	1410	23	9.17126472874505e-05	9.32086691935578e-05	0	1095.98473895582	311.015261044177	7.9914546241351e-05	0.000140954821042012	4.1773512807979e-05	0.00328726010507977	0.0437159145267632	0.0873740746116998	0.0437736689685897	9.15197094070408e-05	3	0.0437159145267632	3	*	0
temp_vcf4_18VR004380.vcf	1433	1410	23	0.000721166954914297	0.000732930671200133	0	1096.0102021973	310.989797802698	0.000711267468953406	0.000816347821446128	0.000380508652656686	0.0036549513614844	0.0859795769251528	0.0972761683381096	0.0845151921323192	0.000719996457154106	12	0.0859795769251528	12	*	0
temp_vcf4_18VR004487.vcf	1433	1410	23	1.46058695514058e-05	1.48441213242301e-05	0	1097.66666666666	309.333333333333	1.90679116919203e-05	0	0.00365372472559489	0.00323275862068966	0.00348669221685904	0.0209201533011543	*	1.45988508731014e-05	6	0.00348669221685904	6	*	0
temp_vcf4_18VR004556.vcf	1433	1410	23	0.000106176845999551	0.000107908808735713	0	1096.01776963784	310.982230362153	8.97819366020796e-05	0.00017283567085613	4.56898353620661e-05	0.00330320607870748	0.0253312469068924	0.0327529495203792	0.0268643164401083	0.000106062443434302	6	0.0253312469068924	6	*	0
temp_vcf4_18VR004638.vcf	1433	1410	23	6.56813369022919e-05	6.67527345964427e-05	0	1096.00502283105	310.99497716895	1.81638529535962e-05	0.000238633055702251	9.16570808636265e-06	0.00333623329899667	0.0188084375652658	0.0198894935468401	0.0247175647598297	6.56260905975779e-05	5	0.0188084375652658	5	*	0
temp_vcf4_18VR004659.vcf	1433	1410	23	0	0	0	1096	311	0	0	0	0.00321543408360129	0	*	*	0	1	0	1	*	0
temp_vcf4_18VR004845.vcf	1433	1410	23	0	0	0	1096	311	0	0	0	0.00643086816720257	0	*	*	0	2	0	2	*	0
temp_vcf4_18VR004864.vcf	1433	1410	23	0	0	0	1096	311	0	0	0	0.00321543408360129	0	*	*	0	1	0	1	*	0
