file	sites	sites_coding	sites_noncoding	pi	pi_coding	pi_noncoding	N_sites	S_sites	piN	piS	mean_dN_vs_ref	mean_dS_vs_ref	mean_gdiv_polymorphic	mean_N_gdiv	mean_S_gdiv	mean_gdiv	sites_polymorphic	mean_gdiv_coding_poly	sites_coding_poly	mean_gdiv_noncoding_poly	sites_noncoding_poly
temp_vcf4_18VR003908.vcf	1816	1683	133	6.88210353087147e-05	7.42596554489756e-05	0	1299.33333333334	380.666666666666	9.61870190769311e-05	0	4.94921380149565e-05	0.00262697022767076	0.041490879241682	0.062236318862523	*	6.85422013904438e-05	3	0.041490879241682	3	*	0
temp_vcf4_18VR004171.vcf	1816	1683	133	0.00011146085566017	0.000120269111039137	0	1299.31919924163	380.680800758375	0.000129757160274466	8.88328075064812e-05	6.60643502603062e-05	0.00267204191646878	0.0289012595766177	0.0337020088248856	0.0337987729118958	0.00011140353361031	7	0.0289012595766177	7	*	0
temp_vcf4_18VR004742.vcf	1816	1683	133	8.48196923768029e-05	9.1522615184952e-05	0	1299.00378787879	380.996212121211	9.31357803964139e-05	8.67431979186478e-05	0.00158835747170878	0.0105428799149113	0.0171050772472072	0.0604576848872925	0.0330303254502795	8.47718586040003e-05	9	0.0171050772472072	9	*	0
temp_vcf4_18VR005254.vcf	1816	1683	133	1.2229522990424e-05	1.31959677662567e-05	0	1299.32959167074	380.670408329265	1.70925174743792e-05	0	8.63906115190736e-06	0.00525388881362713	0.00739932496522688	0.0221979748956806	*	1.22235544579739e-05	3	0.00739932496522687	3	*	0
temp_vcf4_18VR005361.vcf	1816	1683	133	0.000273580595954365	0.000295200452913325	0	1299.33333333334	380.666666666666	2.15457962525095e-05	0.0012315950726507	1.09056237705207e-05	0.0114864085026521	0.0825703912465274	0.0279385008769197	0.467483846602245	0.000272809662708791	6	0.0825703912465274	6	*	0
temp_vcf4_18VR005582.vcf	1816	1683	133	4.58467263506349e-05	4.94697890984866e-05	0	1299.34578739343	380.654212606574	6.40765959766363e-05	0	3.24892347322841e-05	0.00525411235121968	0.0166413239982416	0.0277355399970693	*	4.58186233431762e-05	5	0.0166413239982416	5	*	0
temp_vcf4_18VR005586.vcf	1816	1683	133	0.000180197528865398	0.000100853282094478	0.00118423036582373	1299.28781470292	380.712185297079	0.000113744972233979	5.76514705998927e-05	6.051009565196e-05	0.00790910553315754	0.0212052483262763	0.0738511933808603	0.0219395998484899	0.000180047496189736	8	0.0282736644350351	6	0.0786621332351746	2
temp_vcf4_18VR005798.vcf	1816	1683	133	1.74864728441897e-05	1.88683509715084e-05	0	1298.99462365592	381.005376344085	2.4446163291789e-05	0	0.0015520688042448	0.00787390463826607	0.00528962885882759	0.0317377731529656	*	1.74767473309282e-05	6	0.0052896288588276	6	*	0
temp_vcf4_18VR005799.vcf	1816	1683	133	0	0	0	1300	379.999999999999	0	0	0.00153846153846154	0.00789473684210528	0	*	*	0	5	0	5	*	0
temp_vcf4_18VR006000.vcf	1816	1683	133	0.000235307694206958	0.000253903014070015	0	1299.02896862148	380.971031378523	0.00031099246535924	6.12396986478247e-05	0.00170474371872462	0.00528067581544187	0.0472542553554468	0.100499256016499	0.0232912741330249	0.000234189591519285	9	0.0472542553554468	9	*	0
temp_vcf4_18VR006054.vcf	1816	1683	133	0.00039892979788451	0.00043045544441965	0	1299.96929018999	379.984713217168	0.000395456156663049	0.000553642413397596	0.00173723332246045	0.00555808254633381	0.0603347078015332	0.0856304211351462	0.105116983403761	0.000398687496485902	12	0.0603347078015332	12	*	0
temp_vcf4_18VR006201.vcf	1816	1683	133	2.05046217311839e-05	2.21250107331135e-05	0	1299.33333333334	380.666666666666	2.8658075728961e-05	0	0.000784220825806421	0.00788091068301228	0.00744184660794267	0.0372092330397134	*	2.04896657707673e-05	5	0.00744184660794267	5	*	0
temp_vcf4_18VR006202.vcf	1816	1683	133	4.35739275196851e-05	4.70173810907594e-05	0	1299.33723932905	380.662760670946	6.09004729338851e-05	0	0.000800469651578538	0.00788099154935008	0.0112978080406699	0.0263615520948965	*	4.35488195400273e-05	7	0.0112978080406699	7	*	0
temp_vcf4_18VR006203.vcf	1816	1683	133	0	0	0	1299.33333333334	380.666666666666	0	0	0.000769625448948177	0.00788091068301228	0	*	*	0	4	0	4	*	0
temp_vcf4_18VR006427.vcf	1816	1683	133	0	0	0	1299.33333333334	380.666666666666	0	0	0.000769625448948177	0.00788091068301228	0	*	*	0	4	0	4	*	0
temp_vcf4_18VR007098.vcf	1816	1683	133	9.46291728059506e-05	0.000102107295196439	0	1299.33901394515	380.660986054853	0.000132256921381767	0	6.99244329031624e-05	0.00788102829000633	0.0343443869079209	0.0858609672698022	*	9.45605366407513e-05	5	0.0343443869079209	5	*	0
