file	sites	sites_coding	sites_noncoding	pi	pi_coding	pi_noncoding	N_sites	S_sites	piN	piS	mean_dN_vs_ref	mean_dS_vs_ref	mean_gdiv_polymorphic	mean_N_gdiv	mean_S_gdiv	mean_gdiv	sites_polymorphic	mean_gdiv_coding_poly	sites_coding_poly	mean_gdiv_noncoding_poly	sites_noncoding_poly
temp_vcf4_19VR001353.vcf	1433	1410	23	0.000138751157960032	0.000141014474721082	0	1096.16666666666	310.833333333333	0	0.000639668877287052	0.00729816025543562	0.0221814590094539	0.0125577100646353	*	0.188365650969529	0.000131448465435819	15	0.0125577100646353	15	*	0
temp_vcf4_19VR001544.vcf	1433	1410	23	1.65591104191524e-05	1.68292235678336e-05	0	1096.66666666666	310.333333333333	2.16375731586432e-05	0	0.00364760208607648	0.0161497268350733	0.00237162596740548	0.0237162596740548	*	1.65500765345811e-05	10	0.00237162596740548	10	*	0
temp_vcf4_19VR001555.vcf	1433	1410	23	0	0	0	1096.66666666666	310.333333333333	0	0	0.00363624355636508	0.0161511908695584	0	*	*	0	9	0	9	*	0
temp_vcf4_19VR001605.vcf	1433	1410	23	0.000120676199116554	0.00012264467612342	0	1096.67004252572	310.329957474277	3.78829716059696e-05	0.00042336832164453	0.00365312069991337	0.016386910516408	0.0144013634377755	0.0207650855892708	0.131286190074764	0.000120597600316333	12	0.0144013634377755	12	*	0
temp_vcf4_19VR001607.vcf	1433	1410	23	0.000133098312125656	0.000135269419344727	0	1096.64677191631	310.353228083686	0.000173920979991377	0	0.00373347975249462	0.0161282503048585	0.0158910383806863	0.0635641535227451	*	0.00013307219858216	12	0.0158910383806863	12	*	0
temp_vcf4_19VR001934.vcf	1433	1410	23	0	0	0	1096.66666666666	310.333333333333	0	0	0.00364250768838791	0.016129054463162	0	*	*	0	9	0	9	*	0
temp_vcf4_19VR003003.vcf	1433	1410	23	0.000114482566366897	0.000116350012484939	0	1097.50162066201	309.498379337992	0.000149479066376966	0	0.00281062912190602	0.016155173447741	0.0149015984835699	0.0546391944397562	*	0.000114387706433544	11	0.0149015984835699	11	*	0
temp_vcf4_19VR003071.vcf	1433	1410	23	4.44555098350447e-05	4.51806706337724e-05	0	1097.50564971751	309.494350282486	3.03792670210432e-05	9.81062445115189e-05	0.00274891446191544	0.0194362628214186	0.00578869737814267	0.0333237575409364	0.030351913618633	4.44352206277525e-05	11	0.00578869737814267	11	*	0
temp_vcf4_19VR003123.vcf	1433	1410	23	4.89307244586444e-05	4.97288852122251e-05	0	1097.50841423948	309.491585760518	4.54383959491823e-05	6.54257084751021e-05	0.00273069085936063	0.0194206027496905	0.00584040126834873	0.0249229835684666	0.0202388480832516	4.89077566086425e-05	12	0.00584040126834873	12	*	0
temp_vcf4_19VR003217.vcf	1433	1410	23	5.34225188453615e-05	5.42939500038319e-05	0	1096.6646884273	310.3353115727	0	0.000246683076822436	0.00273556724462628	0.0256539393189502	0.00693869077589797	*	0.0254418661782925	5.32628042811428e-05	11	0.00693869077589797	11	*	0
temp_vcf4_19VR003218.vcf	1433	1410	23	5.05593510378742e-05	5.13840780406197e-05	0	1096.32178932179	310.678210678211	3.10557402488857e-05	0.000123614930171851	0.00366435845428305	0.0258131340970011	0.00517302510907252	0.0340323457206573	0.038390005806358	5.05389752456492e-05	14	0.00517302510907252	14	*	0
temp_vcf4_19VR003470.vcf	1433	1410	23	0	0	0	1096.5	310.5	0	0	0.00182398540811674	0.00966183574879228	0	*	*	0	5	0	5	*	0
temp_vcf4_19VR003537.vcf	1433	1410	23	1.52308313497655e-05	1.54792775349035e-05	0	1096	311	1.99140340549397e-05	0	0.00457209788663008	0.022508038585209	0.00167659371265683	0.0217957182645387	*	1.52098522432231e-05	13	0.00167659371265682	13	*	0
temp_vcf4_19VR003544.vcf	1433	1410	23	0.000179109681181072	0.000182031328462749	0	1096.3160609454	310.6839390546	0.000150027371815276	0.000296721987336979	0.00555024491723093	0.0194640979069891	0.0150825015650211	0.0547681816617389	0.0460489908100707	0.000178927094630397	17	0.0150825015650211	17	*	0
temp_vcf4_19VR003571.vcf	1433	1410	23	3.45013744861119e-05	3.50641628642542e-05	0	1097.52953586498	309.470464135021	4.50470516036124e-05	0	0.00275647839701363	0.0193879568338458	0.00493510655343696	0.0493510655343696	*	3.44389850204952e-05	10	0.00493510655343696	10	*	0
temp_vcf4_19VR003795.vcf	1433	1410	23	8.7425535564213e-05	8.88516258606505e-05	0	1096.64440153026	310.32389657875	0.000114240124044495	0	0.00551990345362713	0.0257795164606985	0.0069582670766268	0.0313122018448206	*	8.74032151983826e-05	18	0.0069582670766268	18	*	0
temp_vcf4_19VR003797.vcf	1433	1410	23	7.50204287111173e-05	7.62441662007313e-05	0	1095.98265394623	311.017346053773	6.59848088333784e-05	0.00011313217376502	0.00458511919391196	0.0225649934172282	0.00716056817088437	0.0361297460461757	0.0351490304709141	7.4953609604512e-05	15	0.00716056817088438	15	*	0
temp_vcf4_19VR003886.vcf	1433	1410	23	0	0	0	1097.5	309.5	0	0	0.00273348519362187	0.0193861066235864	0	*	*	0	9	0	9	*	0
temp_vcf4_19VR003921.vcf	1433	1410	23	0	0	0	1097.16666666666	309.833333333333	0	0	0.00638006987695581	0.0161377084454008	0	*	*	0	12	0	12	*	0
temp_vcf4_19VR004156.vcf	1433	1410	23	0	0	0	1096.33333333333	310.666666666667	0	0	0.00547278808148374	0.0225321888412017	0	*	*	0	13	0	13	*	0
temp_vcf4_19VR004170.vcf	1433	1410	23	0.000251335940518472	0.000148368728635301	0.00656367371248678	1096.63897763578	310.361022364217	0.00016281469345709	9.87590779454864e-05	0.00464469991236732	0.0226045234724087	0.0130560114196998	0.0891272838393159	0.0306416150365654	0.000250407333388707	16	0.0139264121810131	15	0.14993752603082	1
temp_vcf4_19VR004179.vcf	1433	1410	23	0	0	0	1096.33333333333	310.666666666667	0	0	0.00364852538765583	0.0225321888412017	0	*	*	0	11	0	11	*	0
temp_vcf4_19VR004330.vcf	1433	1410	23	0.000248041784564153	0.000252087856227256	0	1097	310	0	0.00114659315251752	0.00364630811303556	0.0232700432926061	0.0253693960459271	*	0.118390514880993	0.00024785174085344	14	0.0253693960459271	14	*	0
temp_vcf4_19VR004332.vcf	1433	1410	23	4.6215705671393e-05	4.69695788844725e-05	0	1097.01139601139	309.988603988604	6.03704815354702e-05	0	0.00367743493719014	0.0225814752862894	0.00550320208439866	0.0660384250127839	*	4.60840369942665e-05	12	0.00550320208439866	12	*	0
