file	sites	sites_coding	sites_noncoding	pi	pi_coding	pi_noncoding	N_sites	S_sites	piN	piS	mean_dN_vs_ref	mean_dS_vs_ref	mean_gdiv_polymorphic	mean_N_gdiv	mean_S_gdiv	mean_gdiv	sites_polymorphic	mean_gdiv_coding_poly	sites_coding_poly	mean_gdiv_noncoding_poly	sites_noncoding_poly
temp_vcf4_19VR002740.vcf	2316	2274	42	0	0	0	1981.33333333334	559.666666666665	0	0	0	0.00357355568790948	0	*	*	0	2	0	2	*	0
temp_vcf4_19VR002744.vcf	2316	2274	42	0	0	0	1982.00000000001	558.999999999998	0	0	0	0.00178890876565296	0	*	*	0	1	0	1	*	0
temp_vcf4_19VR003000.vcf	2316	2274	42	0	0	0	1981.33333333334	559.666666666665	0	0	0	0.00357355568790948	0	*	*	0	2	0	2	*	0
temp_vcf4_19VR003002.vcf	2316	2274	42	0	0	0	1982.66666666667	558.333333333332	0	0	0.00201748486886348	0.0179104477611941	0	*	*	0	14	0	14	*	0
temp_vcf4_19VR003004.vcf	2316	2274	42	2.42262488089692e-05	2.46736993146758e-05	0	1981.33333333334	559.666666666665	0	0.000100252517406027	0	0.00362515938015366	0.0186978413203178	*	0.0560935239609535	2.42200017102562e-05	3	0.0186978413203178	3	*	0
temp_vcf4_19VR003005.vcf	2316	2274	42	2.56698525505656e-05	2.61439659222119e-05	0	1982.00000000001	558.999999999998	0	0.000106353092141521	0	0.00184367127888723	0.0296751353602666	*	0.0593502707205331	2.56261963387449e-05	2	0.0296751353602666	2	*	0
temp_vcf4_19VR003124.vcf	2316	2274	42	0	0	0	1982.00000000001	558.999999999998	0	0	0	0.00178890876565296	0	*	*	0	1	0	1	*	0
temp_vcf4_19VR003216.vcf	2316	2274	42	0	0	0	1982.00000000001	558.999999999998	0	0	0	0.00178890876565296	0	*	*	0	1	0	1	*	0
temp_vcf4_19VR003219.vcf	2316	2274	42	0	0	0	1982.00000000001	558.999999999998	0	0	0	0.00178890876565296	0	*	*	0	1	0	1	*	0
temp_vcf4_19VR003231.vcf	2316	2274	42	0.000202455872235747	0.000206195162751975	0	1981.33333333334	559.666666666665	0.000236652658192121	0.00083779833251577	0.000186453609484702	0.00423363922261887	0.310600835733701	0.465901253600552	0.465901253600552	0.000201166344387112	3	0.155300417866851	3	*	0
temp_vcf4_19VR003237.vcf	2316	2274	42	0.000174767216725538	0.00017799510727192	0	1981.99421055208	559.005789447928	0.000214567614399489	0	0.000123056793230771	0.001788890238485	0.070775001358099	0.070775001358099	*	0.000174510210155488	6	0.0673609411200184	6	*	0
temp_vcf4_19VR003316.vcf	2316	2274	42	0.000280072086048784	0.000285244921411163	0	1982.03627560432	558.963724395684	0.000162272420931105	0.000714961440466192	8.35200959274564e-05	0.00222642683010878	0.0801170247417343	0.0459316358120374	0.133177257330449	0.000279986574729425	9	0.0720498785637052	9	*	0
temp_vcf4_19VR003317.vcf	2316	2274	42	0	0	0	1982.00000000001	558.999999999998	0	0	0	0.00178890876565296	0	*	*	0	1	0	1	*	0
temp_vcf4_19VR003373.vcf	2316	2274	42	0	0	0	1982.00000000001	558.999999999998	0	0	0	0.00178890876565296	0	*	*	0	1	0	1	*	0
temp_vcf4_19VR003464.vcf	2316	2274	42	8.45065143756583e-05	8.60673207097733e-05	0	1979.69394930953	558.306050690475	0.000113299201237898	0	0.00409849868874833	0.0591073658599756	0.00521462588693915	0.0280286141422979	*	8.44801079185786e-05	43	0.00455013790556809	43	*	0
