file	sites	sites_coding	sites_noncoding	pi	pi_coding	pi_noncoding	N_sites	S_sites	piN	piS	mean_dN_vs_ref	mean_dS_vs_ref	mean_gdiv_polymorphic	mean_N_gdiv	mean_S_gdiv	mean_gdiv	sites_polymorphic	mean_gdiv_coding_poly	sites_coding_poly	mean_gdiv_noncoding_poly	sites_noncoding_poly
temp_vcf4_19VR003895.vcf	1542	1497	45	0.000159210964893205	0.000163996865641498	0	1154.19295449295	339.807045507045	0.000212705602568137	0	0.000114139868231396	0.00294284657490796	0.0815229078430741	0.122284361764611	*	0.000158604879072129	3	0.0815229078430742	3	*	0
temp_vcf4_19VR003909.vcf	1542	1497	45	7.30467729715671e-05	7.52425677502715e-05	0	1154.16666666667	339.833333333333	0	0.000331451075788592	0	0.00311550588372121	0.0375319061763342	*	0.0562978592645013	7.30192727166035e-05	3	0.0375319061763342	3	*	0
temp_vcf4_19VR003913.vcf	1542	1497	45	0.000122676468930916	0.000126364138337657	0	1154.18578193642	339.814218063582	0.000140726627856946	7.86972429568087e-05	7.19768163554991e-05	0.00298265610198602	0.0315147285120314	0.040589404280835	0.0267307539488484	0.00012262540277055	6	0.0315147285120314	6	*	0
temp_vcf4_19VR003920.vcf	1542	1497	45	0.000745771370147038	0.000768189347205566	0	1154.1539580031	339.846041996896	8.52278089849352e-05	0.0030943818957422	4.45959465618847e-05	0.00427775391366929	0.0953745546621031	0.097642733564014	0.0951683565801112	0.000742214433168118	12	0.0953745546621031	12	*	0
temp_vcf4_19VR004002.vcf	1542	1497	45	0.000137423240817691	0.000141554199960508	0	1155.27439724729	338.72560275271	0.00015395858314061	0.000100500900213669	0.00267572466459667	0.0413587276125489	0.00962852048212204	0.0444495802017515	0.0340291297996786	0.000137371887552973	22	0.00962852048212204	22	*	0
temp_vcf4_19VR004328.vcf	1542	1497	45	0	0	0	1153.5	340.5	0	0	0	0.026431718061674	0	*	*	0	10	0	9	0	1
temp_vcf4_19VR004453.vcf	1542	1497	45	0	0	0	1154.16666666667	339.833333333333	0	0	0	0.00882785679254537	0	*	*	0	3	0	3	*	0
temp_vcf4_19VR004454.vcf	1542	1497	45	6.03528776867324e-05	6.21670924468546e-05	0	1154.16666666667	339.833333333333	5.30708359146535e-05	9.36092622112176e-05	2.69638193876766e-05	0.00887541427021565	0.0155036892949395	0.0306106495601579	0.0318008366493214	6.03256392799204e-05	6	0.0155036892949395	6	*	0
temp_vcf4_19VR004455.vcf	1542	1497	45	0.00640390396163922	0.00647282813713246	0.0041110263902306	1153.9671312219	340.032868778103	0.0018078591587835	0.0223614078882904	0.000967127961936181	0.0230595804871338	0.0922422612404341	0.0906610131239539	0.100613741494718	0.00640070471618961	105	0.0958954201014414	101	0.0461123105297017	4
temp_vcf4_19VR004458.vcf	1542	1497	45	3.59393456759879e-05	3.70196867283723e-05	0	1154.17141623489	339.828583765112	4.80158061903476e-05	0	2.46907945609921e-05	0.00882798017389139	0.0138426534940535	0.055370613976214	*	3.59083099716044e-05	4	0.0138426534940535	4	*	0
temp_vcf4_19VR004462.vcf	1542	1497	45	2.17651461805392e-05	2.24194090917778e-05	0	1154.16382231905	339.836177680949	0	9.8758924489495e-05	0	0.0029928128683474	0.0167748344126375	*	0.033549668825275	2.17572430773508e-05	2	0.0167748344126375	2	*	0
temp_vcf4_19VR004469.vcf	1542	1497	45	4.42205252281976e-05	4.55497995336544e-05	0	1154.16285161872	339.837148381279	3.62751702089414e-05	7.74506146133386e-05	1.83244333791308e-05	0.00298182037531821	0.0170405596600275	0.0209255637644995	0.026311111111111	4.42037864073346e-05	4	0.0170405596600275	4	*	0
temp_vcf4_19VR004555.vcf	1542	1497	45	0.00024028835259637	0.000247511449367804	0	1154.11892201206	339.881077987939	0.000245834715777888	0.000255389747057252	0.000131250908769992	0.00307276943879846	0.0617023808255761	0.0944878484735367	0.0433753697664233	0.000240087084924421	6	0.0617023808255761	6	*	0
temp_vcf4_19VR004571.vcf	1542	1497	45	6.13794700342943e-05	6.32245442838222e-05	0	1154.15218764096	339.847812359044	8.20057734208667e-05	0	4.2050892009474e-05	0.00882748068665085	0.0189245506401882	0.0473113766004706	*	6.13636531783017e-05	5	0.0189245506401882	5	*	0
temp_vcf4_19VR004578.vcf	1542	1497	45	1.94532240807693e-05	2.00379903357023e-05	0	1154.16412922391	339.835870776086	0	8.82687029595851e-05	0	0.00887259090581287	0.00749643317541909	*	0.0299857327016764	1.9446000455043e-05	4	0.00749643317541909	4	*	0
temp_vcf4_19VR004702.vcf	1542	1497	45	0	0	0	1154.16666666667	339.833333333333	0	0	0	0.00882785679254537	0	*	*	0	3	0	3	*	0
temp_vcf4_19VR004825.vcf	1542	1497	45	0	0	0	1154.16666666667	339.833333333333	0	0	0	0.00882785679254537	0	*	*	0	3	0	3	*	0
temp_vcf4_19VR005044.vcf	1542	1497	45	0.000171160665221172	0.000176305775398161	0	1153.83607049749	340.163929502507	0.000146775060830708	0.000278028850599854	7.4812296603737e-05	0.00602085545572536	0.0263764975361994	0.0338464863618845	0.031510847850857	0.000171053810221786	10	0.0263764975361994	10	*	0
temp_vcf4_19VR005160.vcf	1542	1497	45	0.000263702475565605	0.00027162940368882	0	1154.17436661649	339.82563338351	0.000352311772885941	0	0.0001804437706843	0.00294268560627224	0.0369391393724187	0.0406330533096606	*	0.000263508776327241	11	0.0369391393724187	11	*	0
temp_vcf4_19VR005334.vcf	1542	1497	45	0.000108879129158467	0.000112152048872649	0	1154.13292818208	339.833284863435	5.39361560318984e-05	0.000310864556745311	1.74832706882533e-05	0.00898539110092929	0.0167808337067119	0.0207399452584197	0.0263971253229649	0.000108825121314604	10	0.0167808337067119	10	*	0
temp_vcf4_19VR005339.vcf	1542	1497	45	0	0	0	1153.83333333333	340.166666666666	0	0	0	0.00587947084762372	0	*	*	0	2	0	2	*	0
