file	sites	sites_coding	sites_noncoding	pi	pi_coding	pi_noncoding	N_sites	S_sites	piN	piS	mean_dN_vs_ref	mean_dS_vs_ref	mean_gdiv_polymorphic	mean_N_gdiv	mean_S_gdiv	mean_gdiv	sites_polymorphic	mean_gdiv_coding_poly	sites_coding_poly	mean_gdiv_noncoding_poly	sites_noncoding_poly
temp_vcf4_19VR001353.vcf	2316	2274	42	6.91611989971952e-05	7.04385826198347e-05	0	1980.35840978594	551.641590214066	7.03029084215985e-05	3.79818732381116e-05	0.00256278324808223	0.0308362935506386	0.00762285077690415	0.139139803046882	0.0209400632681056	6.91191132620842e-05	21	0.00762285077690415	21	*	0
temp_vcf4_19VR001544.vcf	2316	2274	42	0	0	0	1980.00000000001	551.999999999998	0	0	0	0.00362318840579711	0	*	*	0	2	0	2	*	0
temp_vcf4_19VR001555.vcf	2316	2274	42	0.000129847664824078	0.000132245906654602	0	1979.99140799003	552.00859200997	0.000136257656378995	9.67509537435595e-05	6.91147838082968e-05	0.0036721602146088	0.0248464151585153	0.0269626796415839	0.0266883003224301	0.000129769862458583	13	0.0231190001118522	13	*	0
temp_vcf4_19VR001605.vcf	2316	2274	42	0.00010707625437158	9.10300160286912e-05	0.000975865444650855	1979.98444130128	552.015558698725	7.75818960702942e-05	9.67206602460057e-05	3.95975868847594e-05	0.00367211977366711	0.0229844938098942	0.0383742345849443	0.0266817529746352	0.000106973962447229	9	0.0258575555361309	8	0.0408912527387342	1
temp_vcf4_19VR001607.vcf	2316	2274	42	0.000220774058278582	0.000224851679407738	0	1979.98270670453	552.017293295475	7.58045383943293e-05	0.000721655766424246	3.89280721890167e-05	0.00584461399829836	0.0685354762586639	0.0500152171234309	0.132746052899673	0.000220704738405122	8	0.0638940217682828	8	*	0
temp_vcf4_19VR001934.vcf	2316	2274	42	0.000207323984380959	0.000211153187258708	0	1980.14663461539	551.943509615383	0.00013886462851646	0.000477495506814053	5.88777297718577e-05	0.00387931905414649	0.0672402479144505	0.10819474620932	0.0658105277260903	0.000207094820087651	8	0.059953950415375	8	*	0
temp_vcf4_19VR003003.vcf	2316	2274	42	0.000176626582791387	0.000179888815191228	0	1979.98127520247	552.01872479753	6.86954693255107e-05	0.000494641595516972	3.51937091695943e-05	0.00389017230617301	0.0510774867895823	0.0452821950972096	0.0909244363416765	0.000176433460413065	8	0.0510774867895823	8	*	0
temp_vcf4_19VR003071.vcf	2316	2274	42	0.000239889037185888	0.000244319705418873	0	1979.89509457133	552.104905428677	0.000262168097663339	6.6142646527332e-05	0.000150668973729857	0.00365616632047035	0.0555083225119	0.0740856405538816	0.0364837412418291	0.000239673240552245	10	0.0555083225119	10	*	0
temp_vcf4_19VR003123.vcf	2316	2274	42	0.000142983561872607	0.0001456244192159	0	1980.00000000001	551.999999999998	0.000167247439038867	0	0.000101722935056268	0.00362318840579711	0.0827347396946496	0.165469479389299	*	0.0001428924692481	4	0.0827347396946496	4	*	0
temp_vcf4_19VR003217.vcf	2316	2274	42	0	0	0	1980.50000000001	551.499999999998	0	0	0.00302953799545568	0.0398912058023573	0	*	*	0	24	0	24	*	0
temp_vcf4_19VR003218.vcf	2316	2274	42	0.000174949661770874	0.000178180922014663	0	1980.67465506128	551.488711275359	0.000124306742122505	0.000288260121804534	0.00306731134535006	0.04004040941794	0.0134785934399266	0.0712874454078364	0.0529342707973096	0.000174593179273661	30	0.0134785934399266	30	*	0
temp_vcf4_19VR003470.vcf	2316	2274	42	3.637709336671e-05	3.70489658035621e-05	0	1980.0016729402	551.998327059806	3.21578788778723e-05	3.72767330120466e-05	0.000521292454147168	0.003642021201582	0.0120274639584377	0.0212096383126463	0.020563332771125	3.6352438561772e-05	7	0.0120274639584377	7	*	0
temp_vcf4_19VR003537.vcf	2316	2274	42	1.76868658463093e-05	1.80135361917557e-05	0	1980.16666666667	551.833333333332	2.06865320932845e-05	7.42303496829704e-05	0.00203047853398455	0.0362803127339991	0.00341195475171493	0.0204717285102896	0.0204717285102896	1.7678522029611e-05	24	0.00170597737585746	24	*	0
temp_vcf4_19VR003544.vcf	2316	2274	42	7.27555079179781e-05	7.40992771935081e-05	0	1980.11833217722	551.881667822785	0.000124853383673721	0	0.0020844505691209	0.0362396527482087	0.00949985777872145	0.0493992604493515	*	7.26823355895653e-05	26	0.00647431881636282	26	*	0
temp_vcf4_19VR003571.vcf	2316	2274	42	0.000137481333490461	0.000140020566562844	0	1979.99094650206	552.009053497941	0.000101036854947319	0.000214407190525574	5.39836535599467e-05	0.00373730321452369	0.063538458761778	0.099793113926548	0.118106065955794	0.000137172838432163	5	0.063538458761778	5	*	0
temp_vcf4_19VR003795.vcf	2316	2274	42	0.000165034113658181	0.00016808223712944	0	1978.49626977022	553.503730229781	4.42021634760033e-05	0.000532544182777111	0.00204432484043569	0.025617600505588	0.0190930156480593	0.043690511752329	0.294479289456528	0.000164879237029873	20	0.0190930156480593	20	*	0
temp_vcf4_19VR003797.vcf	2316	2274	42	0.000394265281558241	0.00040154722607251	0	1980.15058239117	551.849417608835	0.000185148542141345	0.00146572710006753	0.0021250485290515	0.0371162953570149	0.0405014494131912	0.0732589786353903	0.269415713268531	0.000393963748661049	29	0.0314627600654824	29	*	0
temp_vcf4_19VR003886.vcf	2316	2274	42	0	0	0	1980.00000000001	551.999999999998	0	0	0	0.00362318840579711	0	*	*	0	2	0	2	*	0
temp_vcf4_19VR003921.vcf	2316	2274	42	0	0	0	1979.50000000001	552.499999999998	0	0	0.00151553422581459	0.0217194570135747	0	*	*	0	16	0	14	0	2
