file	sites	sites_coding	sites_noncoding	pi	pi_coding	pi_noncoding	N_sites	S_sites	piN	piS	mean_dN_vs_ref	mean_dS_vs_ref	mean_gdiv_polymorphic	mean_N_gdiv	mean_S_gdiv	mean_gdiv	sites_polymorphic	mean_gdiv_coding_poly	sites_coding_poly	mean_gdiv_noncoding_poly	sites_noncoding_poly
temp_vcf4_19VR001353.vcf	865	838	27	0.000302940502230003	0.000312701115070349	0	797.828719459303	225.171280540698	0.000197803506534679	0.000462893029055679	0.00762209882535234	0.00911795056831292	0.0201521054169082	0.0525969530076471	0.0347288371322885	0.000302864012046019	13	0.0201521054169082	13	*	0
temp_vcf4_19VR001544.vcf	865	838	27	0	0	0	794.5	225.5	0	0	0.00125865324103209	0.00443458980044346	0	*	*	0	2	0	2	*	0
temp_vcf4_19VR001555.vcf	865	838	27	0	0	0	794.5	225.5	0	0	0.00125865324103209	0.00443458980044346	0	*	*	0	2	0	2	*	0
temp_vcf4_19VR001605.vcf	865	838	27	0	0	0	794.166666666667	225.833333333333	0	0	0.00251836306400839	0.0044280442804428	0	*	*	0	3	0	3	*	0
temp_vcf4_19VR001607.vcf	865	838	27	0.000127554802134138	0.000131664563062087	0	794.502823251272	225.497176748729	0.000107005502056527	0.000241110202596935	0.00131292409942131	0.00455865561748393	0.0278733010785222	0.0283341765911271	0.0543639756192293	0.00012753771255644	5	0.0220640242722641	5	*	0
temp_vcf4_19VR001934.vcf	865	838	27	0	0	0	794.5	225.5	0	0	0.00125865324103209	0.00443458980044346	0	*	*	0	2	0	2	*	0
temp_vcf4_19VR003003.vcf	865	838	27	4.12866501102843e-05	4.26168882403292e-05	0	795.333333333334	224.666666666667	4.49031253295002e-05	0	0.00253752952830907	0.00445103857566765	0.00892561983471074	0.035702479338843	*	4.12745425882578e-05	4	0.00892561983471074	4	*	0
temp_vcf4_19VR003071.vcf	865	838	27	0	0	0	795.333333333334	224.666666666667	0	0	0.00251466890192791	0.00890207715133531	0	*	*	0	4	0	4	*	0
temp_vcf4_19VR003123.vcf	865	838	27	0	0	0	795.333333333334	224.666666666667	0	0	0.00251466890192791	0.00890207715133531	0	*	*	0	4	0	4	*	0
temp_vcf4_19VR003217.vcf	865	838	27	0	0	0	797.333333333334	225.666666666667	0	0	0.00376254180602007	0.00886262924667651	0	*	*	0	5	0	5	*	0
temp_vcf4_19VR003218.vcf	865	838	27	0.000132380743542073	0.000136645994228989	0	797.301285767519	225.644277651099	0.000108082136552614	0.00034953397956597	0.00379478758559024	0.00904060012717796	0.0183341428911345	0.0287185873145432	0.0262838413588602	0.000132351512164431	9	0.0127204508913592	9	*	0
temp_vcf4_19VR003470.vcf	865	838	27	0	0	0	794.5	225.5	0	0	0.00125865324103209	0.00886917960088691	0	*	*	0	3	0	3	*	0
temp_vcf4_19VR003537.vcf	865	838	27	0	0	0	797.333333333334	225.666666666667	0	0	0.00376254180602007	0.0132939438700148	0	*	*	0	6	0	6	*	0
temp_vcf4_19VR003544.vcf	865	838	27	0.000126621427576938	0.000130701115577627	0	797.315258215963	225.684741784038	0.000107517495715514	0.00024065792540967	0.00381717282910535	0.0134166489810434	0.0155569847500739	0.0285691471905171	0.0543054211791143	0.000126597700274192	9	0.012167445637464	9	*	0
