file	sites	sites_coding	sites_noncoding	pi	pi_coding	pi_noncoding	N_sites	S_sites	piN	piS	mean_dN_vs_ref	mean_dS_vs_ref	mean_gdiv_polymorphic	mean_N_gdiv	mean_S_gdiv	mean_gdiv	sites_polymorphic	mean_gdiv_coding_poly	sites_coding_poly	mean_gdiv_noncoding_poly	sites_noncoding_poly
temp_vcf4_18VR002051.vcf	2208	2151	57	0.000164188939748382	0.000168539832154546	0	2234.33918972334	609.66081027666	0.000126746820604051	0.00016548284376161	0.00319786217390925	0.00336494638060827	0.0274042639832943	0.0404112019503151	0.033593760704638	0.000164008670873155	14	0.0258665103777091	14	*	0
temp_vcf4_18VR002899.vcf	2208	2151	57	6.5605076794305e-05	6.73435655796492e-05	0	2234.99545344344	609.004546556567	9.34724409725656e-05	3.73145050404786e-05	0.00183713081073831	0.0147970576915866	0.01445686181841	0.0298031913548914	0.0226874496103198	6.55158507047749e-05	16	0.00964393322374287	15	0	1
temp_vcf4_18VR003450.vcf	2208	2151	57	7.76228611982556e-05	7.96798128897017e-05	0	2235	608.999999999999	7.66851353582766e-05	0	0.00183203890245349	0.0147783251231527	0.0142760787609998	0.171312945131998	*	7.75873845706513e-05	12	0.0155739041029089	11	0	1
temp_vcf4_18VR003775.vcf	2208	2151	57	0.00033376168769795	0.00034260613967321	0	2233.99189048937	610.008109510633	0.000338094503467685	0.000573776882895905	0.000182234812323988	0.00359075354987889	0.138054168471012	0.107808850689797	0.116590464313173	0.000333517970319928	8	0.0920509598083002	8	*	0
temp_vcf4_18VR003821.vcf	2208	2151	57	2.0367369516657e-05	2.09070906056618e-05	0	2234	609.999999999999	0	7.37231998242274e-05	0	0.00331639627070392	0.0224726457704569	*	0.0449452915409139	2.03556574007762e-05	2	0.0224726457704569	2	*	0
temp_vcf4_18VR003996.vcf	2208	2151	57	0.000436516529419573	0.00044808391304436	0	2233.91003398272	610.089966017282	0.000195857017842099	0.00089936265509227	0.000125271532632288	0.00416933014475205	0.140782970001346	0.109298678315119	0.182762025582981	0.000436189326464109	7	0.137586576118965	7	*	0
temp_vcf4_18VR003998.vcf	2208	2151	57	3.09601352519865e-05	3.17805572461116e-05	0	2234.00302419355	609.996975806451	3.05997699627391e-05	0	0.000448310158611838	0.0032787047794063	0.0227724249188136	0.0341586373782204	*	3.0940794726649e-05	3	0.0227724249188136	3	*	0
temp_vcf4_18VR004000.vcf	2208	2151	57	0.000122247239524906	0.000125486706123195	0	2234.01412318557	609.985876814436	0.000120823723569885	0	6.99442862456791e-05	0.00327876443704683	0.0899508564178628	0.134926284626794	*	0.00012221583752427	3	0.0899508564178628	3	*	0
temp_vcf4_18VR004002.vcf	2208	2151	57	0.000123799487982807	0.000127080088082769	0	2233.99870456701	610.001295432989	8.09644259739257e-05	0.00018510161644285	4.11536416245659e-05	0.0033732942026835	0.0326168849293344	0.0301230917263295	0.0376044713353441	0.000123697975939607	9	0.0303472367638503	9	*	0
temp_vcf4_18VR004172.vcf	2208	2151	57	8.44774333668484e-05	8.67160264407258e-05	0	2234.01428252898	609.985717471024	0.000100280371293862	0.000133169717000696	5.0853370882166e-05	0.00334625570992066	0.0381370797583089	0.0279886651050299	0.0270624390754108	8.44305219386711e-05	8	0.0233028240550732	8	*	0
