file	sites	sites_coding	sites_noncoding	pi	pi_coding	pi_noncoding	N_sites	S_sites	piN	piS	mean_dN_vs_ref	mean_dS_vs_ref	mean_gdiv_polymorphic	mean_N_gdiv	mean_S_gdiv	mean_gdiv	sites_polymorphic	mean_gdiv_coding_poly	sites_coding_poly	mean_gdiv_noncoding_poly	sites_noncoding_poly
temp_vcf4_19VR005334.vcf	1002	982	20	0	0	0	808	239	0	0	0.00123762376237624	0.00418410041841004	0	*	*	0	2	0	2	*	0
temp_vcf4_19VR005339.vcf	1002	982	20	0	0	0	807.666666666666	239.333333333334	0	0	0	0	*	*	*	0	0	*	0	*	0
temp_vcf4_19VR005340.vcf	1002	982	20	0	0	0	807.666666666666	239.333333333334	0	0	0	0.00835654596100278	0	*	*	0	2	0	2	*	0
temp_vcf4_19VR005507.vcf	1002	982	20	0	0	0	807.666666666666	239.333333333334	0	0	0	0.00417827298050139	0	*	*	0	1	0	1	*	0
temp_vcf4_19VR005510.vcf	1002	982	20	0	0	0	807.666666666666	239.333333333334	0	0	0	0.00417827298050139	0	*	*	0	1	0	1	*	0
temp_vcf4_19VR005511.vcf	1002	982	20	0	0	0	807.666666666666	239.333333333334	0	0	0.00123813454395378	0	0	*	*	0	1	0	1	*	0
temp_vcf4_19VR005512.vcf	1002	982	20	2.25271790053507e-05	2.29859810217529e-05	0	807.668569153172	239.331430846828	0	9.43137024815082e-05	0.00123813162749231	4.76950269060957e-05	0.0112846186571676	*	0.0225692373143351	2.25241889364622e-05	2	0.0112846186571676	2	*	0
temp_vcf4_19VR005517.vcf	1002	982	20	2.69658687890783e-05	2.75150718194058e-05	0	807.664383936138	239.335616063862	0	0.000112895025700842	0	0.00423545981096347	0.0135087922587138	*	0.0270175845174276	2.69636572030216e-05	2	0.0135087922587138	2	*	0
temp_vcf4_19VR005524.vcf	1002	982	20	7.37561543182912e-05	7.52583163207004e-05	0	807.666666666666	239.333333333334	0	0.000308789693427274	0	0.00433882011795042	0.0369478561491852	*	0.0738957122983703	7.37482158666371e-05	2	0.0369478561491852	2	*	0
temp_vcf4_19VR005611.vcf	1002	982	20	0	0	0	807.666666666666	239.333333333334	0	0	0	0.00417827298050139	0	*	*	0	1	0	1	*	0
temp_vcf4_19VR005613.vcf	1002	982	20	0	0	0	808	239	0	0	0.00123762376237624	0.00418410041841004	0	*	*	0	2	0	2	*	0
temp_vcf4_19VR005785.vcf	1002	982	20	0	0	0	807.666666666666	239.333333333334	0	0	0	0.00417827298050139	0	*	*	0	1	0	1	*	0
temp_vcf4_19VR005799.vcf	1002	982	20	0.000173219936943637	0.000176747837899719	0	807.669829731925	239.330170268075	0.000127914678608777	0.000293542389773376	6.51620679998462e-05	0.00432778154984538	0.0289080675772053	0.034417577301762	0.0350978367789728	0.000173102201061109	6	0.0289080675772053	6	*	0
temp_vcf4_19VR005803.vcf	1002	982	20	0	0	0	807.666666666666	239.333333333334	0	0	0	0.00417827298050139	0	*	*	0	1	0	1	*	0
